mean,var,azm,SWH,direction
0.0021,0.0037,123.2248,0.3613801,52.86358643
0.0055,0.0183,130.3263,0.778288901,164.4901123
0.0167,0.147,115.3608,0.214673549,92.69261169
0.0056,0.0253,121.4769,0.210439652,89.71987915
0.0006,0.0001,114.3728,0.263330042,188.0066833
0.0485,1.275,126.685,1.475926399,44.26259613
0.0252,0.3864,117.6268,1.872817039,174.9837952
0.0366,0.6972,109.482,0.618057966,135.2068024
0.0387,0.8736,117.662,0.825534821,232.2861023
0.0056,0.0291,120.2961,0.195986688,69.79148865
0.0183,0.1693,111.7696,0.596300721,48.69567871
0.0101,0.1222,159.925,0.23876451,206.9102783
0.0143,0.1099,109.0566,0.605570793,38.78573608
0.0372,0.8855,112.3319,1.269980431,163.9063416
0.0058,0.0269,112.878,0.541696489,194.2974854
0.0011,0.0013,122.7163,0.181500301,182.4592438
0.0081,0.0425,130.2727,0.38884145,80.38005066
0.0087,0.0513,124.9441,0.756516993,27.99884033
0.0096,0.0502,111.5451,0.685606956,26.57727051
0.01,0.0474,106.8621,0.482678384,41.83087158
0.0179,0.192,142.0172,0.453763723,73.25263977
0.0006,0.0,124.8316,0.233249098,218.4049072
0.04,1.0053,145.3061,0.612747252,62.73126221
0.0105,0.0647,116.5767,0.159353882,100.6325378
0.0187,0.1942,117.1537,0.514975786,233.4946899
0.0047,0.0115,109.7872,0.481249303,213.6719971
0.0213,0.2607,116.3746,0.265846491,153.3544922
0.0842,3.7963,180.3737,1.173340201,13.69009399
0.0026,0.0064,182.9519,0.165155336,217.9789429
0.01,0.0636,128.4221,0.501441896,252.5585785
0.0092,0.0599,106.5262,0.450570524,167.642395
0.0071,0.0563,142.3388,0.409813643,61.96551514
0.0045,0.0129,121.7369,0.271646619,241.9764099
0.0405,0.8758,119.9796,0.653977036,64.34887695
0.0194,0.2264,134.5733,0.523718238,48.79734802
0.0323,0.6546,113.9224,2.211638212,180.7036896
0.0011,0.0002,113.5458,0.11206463,50.09912109
0.0109,0.0685,112.8826,1.209311843,182.2993164
0.0043,0.0119,113.756,0.288225561,205.9065552
0.0381,0.7919,113.6201,0.619362295,63.85935974
0.028,0.3716,121.4586,1.409158468,24.2359314
0.0149,0.1322,121.8693,0.472838938,226.8214722
0.0006,0.0001,105.144,0.207805172,31.2361145
0.0012,0.0004,105.3877,0.141934156,23.75564575
0.0203,0.2334,106.1575,0.453620732,42.93673706
0.0026,0.0051,137.4228,0.218850747,54.63250732
0.0414,1.0151,138.5639,1.416988015,357.4165649
0.0277,0.475,119.7315,1.92042315,188.2523499
0.0063,0.0257,112.9006,0.696375668,241.8761902
0.0046,0.0155,114.1881,0.298507929,8.168838501
0.0119,0.0768,119.7519,0.463684648,76.16057587
0.0044,0.0111,118.8965,0.405284584,9.004508972
0.0051,0.0146,118.333,0.561003268,277.5979614
0.0062,0.024,118.8087,0.428162277,23.64294434
0.0301,0.4644,109.8958,0.489362955,85.35745239
0.0011,0.0003,110.0942,0.148977757,4.618438721
0.0063,0.0249,113.8299,0.743907928,241.0742188
0.0168,0.1649,114.2192,0.401898354,71.64862061
0.0073,0.0353,124.248,0.560430646,38.60470581
0.0016,0.0035,125.6994,0.174709454,200.1511688
0.0539,1.6303,118.8062,0.691237628,222.7486572
0.001,0.0013,167.2059,0.358376533,65.07952881
0.0079,0.0408,116.4911,1.065166235,206.0059509
0.0052,0.0198,111.171,0.20776695,8.487686157
0.0273,0.4037,114.8435,0.247094214,115.6516418
0.0253,0.3637,111.7289,1.04484868,245.8929749
0.0091,0.0476,119.8971,0.224828944,111.8917542
0.0192,0.2209,113.2667,1.184139967,163.5145569
0.0106,0.0688,130.0336,0.115931138,43.82406616
0.0121,0.0761,115.914,0.726017356,226.383255
0.0262,0.3972,111.3911,2.166041613,188.2476349
0.0105,0.0642,126.3653,0.568877101,30.84899902
0.0076,0.0328,110.3334,1.0430336,165.7245789
0.0221,0.2892,113.7843,1.800271988,195.9887543
0.0109,0.0754,123.5977,0.72542721,35.62750244
0.0091,0.0455,117.7336,0.480540931,251.3056183
0.0146,0.125,111.9957,0.644297421,227.4442749
0.0066,0.0287,121.8153,0.228086278,135.2937164
0.0103,0.0557,126.5065,0.774730444,11.22879028
0.046,1.1197,107.9019,0.441799402,84.05825806
0.0093,0.0429,114.1367,0.62357223,243.3833313
0.0202,0.2176,117.6306,1.150423765,275.1809082
0.0309,0.4917,115.9531,0.935194433,74.75375366
0.006,0.0204,144.2371,0.584191382,287.490448
0.0054,0.017,116.8058,0.642227769,5.927307129
0.0016,0.0005,114.3522,0.210111216,63.04827881
0.0514,1.3333,113.8143,0.974812031,65.11375427
0.0095,0.0598,119.1472,0.803429484,4.744644165
0.0103,0.0646,124.3076,0.57661593,48.10289001
0.0054,0.0184,117.3902,0.38320297,351.7451477
0.0162,0.1841,126.4104,0.258946031,134.1900024
0.0099,0.0509,123.8849,0.579170465,239.2178345
0.01,0.0561,116.8326,0.450568199,235.9496155
0.0045,0.0118,116.4914,0.553055346,274.500824
0.0049,0.0178,112.3743,0.221176147,82.88473511
0.0045,0.0141,137.0357,0.526006103,261.1329956
0.0184,0.2191,121.9696,0.550634742,233.2142639
0.0025,0.0055,112.0844,0.209076956,63.00704956
0.0311,0.5192,113.9142,1.103209496,45.59329224
0.0152,0.1279,122.3838,0.687720895,238.635498
0.0091,0.0526,127.934,0.579709291,286.3094177
0.0135,0.106,118.0688,0.503706336,236.7731476
0.0011,0.0012,123.0672,0.2181122,272.8832397
0.0082,0.0452,132.7419,0.229387164,152.9507904
0.0133,0.0911,105.4828,0.593285441,212.7084351
0.0838,3.7879,112.8439,1.398505926,20.29956055
0.0047,0.013,113.182,0.420670569,359.6012573
0.0086,0.0552,113.2962,0.221985132,93.59103394
0.0077,0.0351,118.043,0.554693758,261.929718
0.0456,1.2237,118.7503,0.791106164,238.247467
0.0421,1.0118,111.1411,1.374712944,167.1895752
0.0084,0.0452,115.1513,0.583336651,201.9737549
0.026,0.3547,115.7241,0.559406936,67.19570923
0.0111,0.0723,117.6533,1.200487614,184.2340698
0.0097,0.0471,108.245,0.730070353,221.8084717
0.0068,0.0245,115.3299,0.754438877,233.2722473
0.0153,0.1277,117.3982,0.524202704,240.1174927
0.0101,0.0675,135.3098,0.222176373,145.118988
0.0025,0.0062,168.4595,0.205614448,162.2611694
0.0038,0.0126,120.4007,0.376998723,179.2489777
0.0013,0.0005,125.1928,0.128738672,339.8267517
0.0077,0.0363,123.877,0.500589311,243.2682037
0.0098,0.0593,117.2417,0.651802659,3.512084961
0.0076,0.0355,167.6678,0.44389078,64.79992676
0.0053,0.0165,126.8578,1.129702449,174.2401123
0.004,0.0154,118.9628,0.173657611,75.53903198
0.0005,0.0,107.1564,0.209512368,36.65084839
0.0126,0.0959,112.0376,0.497970521,212.4080963
0.0084,0.0511,150.0549,0.651034951,154.9537659
0.0103,0.0585,114.4548,0.603979647,260.1690674
0.0057,0.0189,118.3572,0.571505845,243.2840576
0.0085,0.0442,107.399,0.631794691,277.6741943
0.0147,0.1375,108.6001,0.737457514,224.0753784
0.0151,0.1266,110.3658,0.579979479,233.9303284
0.0302,0.4813,114.9974,1.27150321,45.47091675
0.0028,0.0066,132.4294,0.200993448,39.90440369
0.0079,0.0351,118.2794,0.389571667,64.35250854
0.009,0.0435,113.8272,0.718785465,28.33016968
0.0052,0.0164,127.5436,0.957687914,206.2686615
0.0094,0.0511,112.0822,0.45873788,63.95491028
0.014,0.1159,115.8638,0.587510586,241.772583
0.0142,0.1195,128.3022,0.670891285,190.471283
0.0084,0.0404,185.8138,0.532808304,231.4961548
0.013,0.1218,140.4111,1.452358842,204.1549377
0.007,0.03,133.1919,0.598688543,274.5741577
0.005,0.0164,120.3093,0.616685748,273.7149048
0.0239,0.3559,109.3919,1.686571836,191.3749237
0.005,0.0186,175.637,0.380317092,79.31845093
0.0017,0.0013,106.8461,0.286683172,184.0065308
0.0092,0.0431,121.4576,0.59982127,214.3165283
0.0199,0.2664,133.646,0.283760577,115.1696091
0.0015,0.002,123.4347,0.184513122,200.2821503
0.0122,0.087,109.4885,1.410970688,205.7494507
0.0057,0.0183,113.4853,0.88373363,1.607711792
0.0077,0.0379,118.7296,0.5867275,13.1159668
0.0088,0.0548,111.5509,0.159616768,125.1825562
0.0517,1.5806,120.5799,0.868377209,242.3571472
0.0099,0.0553,123.0755,0.437522948,240.978363
0.0181,0.1822,132.7655,0.324215859,297.0453796
0.0098,0.0863,168.5349,0.308247179,85.10852051
0.0474,1.2032,112.9167,0.943692386,64.03991699
0.0058,0.0195,113.4137,0.804305673,11.01193237
0.0048,0.0183,108.0153,0.299297363,358.0359192
0.0087,0.0393,120.7659,0.874220014,351.0257568
0.0083,0.0469,122.3294,0.226908907,150.6868439
0.0015,0.0004,113.0787,0.208216459,59.3991394
0.0503,1.3457,109.6793,0.841959834,241.4577332
0.0152,0.1426,113.1204,0.913761973,189.4559631
0.0166,0.1507,107.7725,0.622905016,175.954895
0.0046,0.0122,115.3042,0.328489006,6.906021118
0.0081,0.0417,114.2888,0.558760166,201.9093933
0.0115,0.0733,119.8209,0.485241324,199.507019
0.0017,0.0015,112.8912,0.417123049,179.5255737
0.0133,0.0937,118.3858,0.265133083,16.22906494
0.0184,0.1815,108.5256,0.540818393,233.2575073
0.0043,0.0116,118.9988,0.383578777,1.413726807
0.0092,0.0474,117.9473,0.42361474,44.92303467
0.0087,0.0414,110.5639,0.707315803,266.6645813
0.0135,0.0956,108.423,0.493403614,38.58236694
0.0206,0.2328,115.0962,1.319711328,152.1530762
0.04,0.8578,125.1496,1.637057781,42.55386353
0.0527,1.393,110.278,0.984752715,66.56098938
0.0074,0.035,118.9315,0.500867307,239.0768127
0.0162,0.146,190.3271,0.313239634,267.4912109
0.001,0.0002,112.7783,0.094650023,173.0329285
0.0146,0.1104,109.9169,1.024168491,268.2817993
0.0328,0.5685,121.9341,0.802322805,75.01968384
0.0098,0.0489,113.3915,0.514781058,31.80090332
0.031,0.5507,113.5936,1.900980592,169.2774658
0.0439,1.0182,117.7327,0.582068086,58.98122406
0.0299,0.525,115.0252,1.530722499,191.2375183
0.013,0.1143,138.3995,0.252220571,92.16769409
0.0007,0.0002,161.858,0.192598328,45.67037964
0.034,0.753,113.4858,1.138299704,161.928772
0.0102,0.0654,114.5936,0.41837275,158.7458801
0.0128,0.1039,124.723,1.468915701,204.3245239
0.0082,0.0397,114.1986,1.303520799,339.0892639
0.0081,0.0353,114.2399,0.475698173,27.18795776
0.008,0.0476,108.505,0.435118616,168.6989746
0.0157,0.1372,128.5541,0.249055445,110.4165268
0.0044,0.0147,116.7104,0.171885416,11.05186462
0.0034,0.0078,117.4015,0.273571134,249.1331635
0.0019,0.001,107.5858,0.244426668,50.95469666
0.014,0.1252,121.4421,0.460221469,220.7814941
0.0234,0.3263,118.2588,2.028502941,189.4398804
0.0116,0.0689,112.9339,0.522802532,69.65316772
0.0011,0.0011,111.0052,0.190737724,329.6779785
0.0018,0.0004,118.9532,0.134194702,141.8363342
0.0136,0.0987,120.2814,0.812893987,212.2138977
0.0285,0.4011,105.6905,0.624820411,69.233078
0.0012,0.0004,115.502,0.436570287,171.9092407
0.0272,0.4205,122.7143,0.88779974,162.2374268
0.0086,0.0451,118.4002,1.445101023,198.7325592
0.0089,0.0571,146.6435,0.22886914,153.5550537
0.0155,0.1261,112.8226,0.439828902,52.9629364
0.0025,0.0053,169.4387,0.369015306,75.31192017
0.0026,0.0052,117.7433,0.339387,55.50689697
0.0114,0.0708,117.3318,0.223382294,150.9643402
0.0094,0.0455,121.5601,0.527625799,232.3449707
0.0092,0.047,116.422,0.689452589,27.35159302
0.0131,0.119,127.5506,0.436236411,159.3851624
0.0096,0.049,113.3499,0.532196999,255.2417908
0.0229,0.3884,161.4708,0.581641912,58.51412964
0.0076,0.031,121.4875,0.612454772,199.7443237
0.0101,0.0563,113.744,0.464265049,234.4524994
0.007,0.0279,118.9079,0.546802878,197.8037567
0.0039,0.0098,118.5933,0.594003558,277.3929138
0.0094,0.0484,112.1331,0.586301804,29.10800171
0.0081,0.0342,118.9943,1.0431633,329.3456726
0.0027,0.0062,116.5799,0.248844355,166.362915
0.0078,0.0453,129.8119,0.393959194,62.90309143
0.0093,0.0525,114.7628,1.496307969,202.7951508
0.037,0.8943,122.0727,1.172816873,161.8897095
0.0102,0.0544,111.8976,0.747622252,15.27478027
0.0037,0.0087,111.9565,0.204536915,37.25881958
0.0093,0.0814,188.0028,1.079618216,186.4409332
0.0016,0.0021,116.8765,0.428964317,163.4135895
0.021,0.2302,116.0314,0.561351061,231.8627777
0.0054,0.0234,142.001,0.216953292,203.2888794
0.0047,0.0132,131.9786,0.626274824,280.3518677
0.0071,0.0277,119.0496,0.910754979,356.7481384
0.0048,0.0133,112.5796,0.473216593,17.65697479
0.0263,0.4124,121.1311,2.079145908,186.6116943
0.0082,0.0713,198.8792,0.360041857,79.68064117
0.0099,0.0589,115.6132,0.645398676,4.908660889
0.0029,0.0073,109.9561,0.214027986,165.6872864
0.0103,0.0633,120.3012,0.518429637,273.1443481
0.0054,0.0193,123.4346,0.421392858,353.2127991
0.0794,3.5244,113.7616,0.770732999,67.05155945
0.0131,0.0896,115.6065,0.540650129,215.7207947
0.001,0.0004,110.886,0.475469053,185.2198792
0.0117,0.0728,111.2547,0.514725566,68.35691833
0.0029,0.0086,115.2938,0.233502656,56.73449707
0.0065,0.0321,122.0913,0.711970925,168.8972778
0.0133,0.0904,116.2738,0.861043215,218.8250732
0.0145,0.1082,115.3101,0.607612133,231.5566864
0.0201,0.2429,130.0411,0.845738292,182.1871643
0.0078,0.0327,117.285,0.780830383,237.9133453
0.0116,0.0772,117.643,0.431489527,232.2331238
0.016,0.1363,109.8894,0.41423142,55.7059021
0.002,0.0042,152.3196,0.355309486,56.4956665
0.0412,0.9531,109.8722,1.000246286,238.5639801
0.0026,0.0061,136.8874,0.229456216,196.4790192
0.0088,0.045,119.0846,0.557192683,26.77836609
0.0137,0.1088,109.8433,0.477370977,40.53948975
0.009,0.0433,113.9704,0.519721985,33.68511963
0.0109,0.0669,119.3771,0.750158608,14.4965744
0.0057,0.0191,105.9801,1.071275711,170.6777954
0.0101,0.0652,115.3014,0.540444076,43.45135498
0.0059,0.0207,121.297,0.816299796,238.5797119
0.0035,0.0093,118.4733,0.339844137,52.22088623
0.0019,0.0008,108.4343,0.25846976,33.1502533
0.0176,0.2095,142.822,0.55054003,68.3401947
0.0218,0.2704,120.047,0.881305695,149.2429047
0.0013,0.0014,146.7145,0.209378898,61.42633057
0.0244,0.3318,127.4351,0.524212718,77.99481964
0.0038,0.0136,125.1158,0.250936717,126.0883408
0.0828,3.8555,118.2028,1.014666796,63.72915649
0.0111,0.0638,120.3338,0.403952479,52.70521545
0.0797,3.591,114.99,0.744445384,71.86709595
0.0009,0.0002,129.9733,0.125666708,30.76324463
0.0422,0.903,110.8496,0.55139029,83.00111389
0.0099,0.0499,111.4366,0.780086458,17.66171265
0.0229,0.3309,113.8837,1.130694985,141.0742188
0.0041,0.0125,111.5696,0.384076178,63.39794922
0.0577,1.7757,108.2652,0.723481119,231.2957458
0.0103,0.0629,117.119,0.640488684,6.55406189
0.0499,1.3789,108.4576,0.949527144,66.87365723
0.0138,0.1273,123.4937,0.465878665,71.51394653
0.0048,0.0135,117.8232,0.363057107,239.973877
0.0047,0.0156,126.1829,0.281954795,34.39505005
0.0024,0.0015,111.5813,0.219302714,56.47520447
0.0092,0.0579,138.663,0.195560992,104.6166077
0.0062,0.0276,123.872,0.880875707,218.960968
0.0113,0.1314,158.2077,0.485919535,150.4270782
0.014,0.117,117.7299,0.760536849,192.007431
0.0011,0.0006,115.452,0.204521373,303.0148926
0.0118,0.0724,117.7289,0.438403249,226.3828583
0.0014,0.0018,126.8717,0.217316881,198.0446472
0.0054,0.0166,131.3345,0.609775186,281.407135
0.0064,0.0281,155.1614,0.236059353,168.8536987
0.0173,0.1494,114.4021,0.55495435,238.0312805
0.0258,0.2991,107.0601,1.515130639,29.01360321
0.0021,0.0043,123.7582,0.209370926,72.09237671
0.0061,0.022,118.6977,0.45512256,229.5348511
0.0053,0.0221,122.4041,0.30904758,26.12850952
0.041,0.8144,130.3743,1.647540927,39.84002686
0.0273,0.3602,116.8609,0.624637485,78.85388184
0.0011,0.0004,108.3142,0.148544222,2.052619934
0.0108,0.0651,125.8409,0.426588237,48.18225098
0.0067,0.0317,109.1523,1.370079994,175.481781
0.0089,0.0408,116.6935,0.561367452,244.030838
0.0099,0.0681,117.2785,0.624174595,7.212554932
0.005,0.0165,121.5378,0.371116638,359.8231506
0.0611,1.8402,118.3042,0.495806783,82.72244263
0.0087,0.0432,108.7716,0.571351647,276.5508118
0.0047,0.0126,115.2187,0.32144475,8.064361572
0.0304,0.4497,110.4998,0.870714784,74.32748413
0.0019,0.001,114.6645,0.217542425,52.78103638
0.0067,0.0276,143.0843,0.498699188,216.1864014
0.0101,0.0582,116.2457,0.752781749,221.8880768
0.0093,0.0478,107.7321,0.647809744,268.1831665
0.001,0.0004,116.2396,0.180688351,39.24635315
0.017,0.1707,133.0528,0.447695136,179.2991943
0.0225,0.2546,116.1792,0.666084886,77.02966309
0.0097,0.0497,109.3163,0.485553324,248.1478882
0.0371,0.73,111.4865,1.139443874,54.47042847
0.0055,0.0243,166.5692,0.138105705,107.736908
0.0023,0.0024,109.7559,0.172917932,64.13417053
0.0078,0.0339,107.3485,0.539438069,26.77233887
0.0011,0.0002,107.7325,0.141149789,159.7515869
0.0557,1.7021,112.6781,0.936309755,50.23522949
0.0202,0.2588,146.852,0.592827499,183.6665955
0.0163,0.1886,115.0419,0.671421587,180.9593353
0.0104,0.0521,120.9824,0.555042982,223.6204529
0.0049,0.0145,117.4259,0.354591429,52.59831238
0.0095,0.0525,111.6723,0.901721418,358.836853
0.0369,0.7124,114.6521,0.587158561,77.6171875
0.005,0.0148,123.489,0.612357736,277.3346558
0.0029,0.0064,127.3233,0.299789578,55.63043213
0.047,1.3781,141.3568,1.25225842,355.9562988
0.0081,0.0428,116.2709,1.06861341,160.7628784
0.0051,0.0194,113.1772,1.153267503,174.0768433
0.0083,0.0348,110.4913,0.633833647,211.1622162
0.0031,0.0085,120.8246,0.490332663,190.0367279
0.0109,0.0602,119.6725,0.554924071,244.2512817
0.0037,0.0089,125.9577,0.250083596,192.5951233
0.01,0.055,113.123,0.475031585,239.5009918
0.0083,0.064,172.634,0.517685652,161.3864746
0.0042,0.0168,189.5155,0.128523052,179.9195251
0.0295,0.5497,116.7239,1.474989653,179.2527466
0.0021,0.0013,109.1438,0.237415716,45.89797974
0.0608,2.2822,138.8046,1.85198319,44.23951721
0.0352,0.8046,122.9346,1.30198586,164.4863892
0.0111,0.0867,124.8341,1.806867123,197.4196777
0.0362,0.762,111.4459,1.092200518,48.60334778
0.0069,0.0252,120.7257,0.876182914,349.453186
0.0017,0.0018,134.5871,0.167675987,273.5942383
0.0074,0.0344,111.2268,0.213130027,70.99987793
0.0031,0.0068,122.8316,0.2734209,257.1121826
0.0111,0.0762,145.2513,0.579746008,62.28903198
0.0092,0.052,117.1423,0.407079428,44.44853973
0.0033,0.007,120.3643,0.262429744,195.6755371
0.0017,0.0025,150.3872,0.377557755,67.97727966
0.011,0.0939,137.8827,0.461485237,68.09303284
0.0086,0.0492,115.5708,0.467039227,173.1719666
0.0173,0.2044,133.0444,0.518773079,73.12001038
0.0094,0.0586,115.2058,0.464379251,157.8166809
0.0264,0.3844,115.7816,0.407829702,131.3110199
0.0072,0.0379,170.3206,0.894932866,196.346405
0.0353,0.6823,117.8271,1.015093088,243.438446
0.034,0.6399,110.8492,1.049655676,248.7560577
0.0029,0.0064,114.8292,0.292278558,55.89880371
0.0005,0.0001,147.5712,0.286402255,191.0747986
0.0022,0.0007,117.6934,0.121348932,139.7038422
0.0031,0.0062,105.0904,0.260279447,250.0816345
0.0221,0.2934,113.7454,0.41196537,127.5681458
0.0088,0.0401,120.7084,0.343875587,220.544342
0.0245,0.3156,115.1296,0.725292921,234.7396851
0.0034,0.0112,131.8333,0.148667321,173.5819092
0.0369,0.7227,114.4463,0.545148611,57.35090637
0.0045,0.0164,126.3288,0.164884284,39.90286255
0.0099,0.0571,126.978,0.480013013,70.03770447
0.0124,0.0965,110.9448,1.527897,204.5953522
0.002,0.0023,113.5923,0.425700605,39.31242371
0.0244,0.3807,109.488,1.090482354,141.878479
0.0096,0.0524,115.6706,0.654894292,16.67080688
0.0137,0.131,123.5387,0.249714434,95.81668091
0.0118,0.1032,142.2318,1.224242449,156.2014771
0.0014,0.0003,118.9963,0.149240345,57.16172791
0.0012,0.0002,122.6776,0.117890112,55.38839722
0.0059,0.0214,112.194,0.915068865,358.7890015
0.0099,0.0554,121.0236,0.75528729,12.17886353
0.0308,0.5848,118.9662,1.24586606,157.6347046
0.0093,0.043,118.3275,0.915932119,343.0473938
0.0218,0.3041,122.402,0.399975121,7.775817871
0.0077,0.0389,142.7153,0.546007514,276.5265503
0.0209,0.2482,120.9004,0.774769068,62.15629578
0.0321,0.6539,118.1742,2.19260025,184.4010315
0.0071,0.0333,194.7875,0.684675574,229.2234955
0.0139,0.1072,130.8596,0.237538397,200.8226013
0.0098,0.0639,123.7969,0.220981017,141.0193481
0.0022,0.0052,162.0211,0.2009812,182.9724426
0.0048,0.0124,111.3993,0.596192002,3.855964661
0.0008,0.0001,158.4298,0.253842294,223.4773254
0.0809,3.5762,123.2296,1.031814337,60.38717651
0.0117,0.0893,124.1171,1.567090154,204.2337799
0.044,1.125,116.4107,1.07896626,250.1532745
0.0491,1.3177,119.8822,1.171977162,53.66972351
0.0347,0.6183,113.0294,0.388179183,122.8570251
0.0103,0.0625,117.2272,0.856825888,9.785797119
0.0072,0.0312,121.7479,0.388975948,63.42129517
0.0104,0.0608,119.5377,0.475037605,245.405014
0.0057,0.0235,118.1122,0.344440669,143.1784058
0.0357,0.6945,113.9685,0.627846956,61.59590149
0.0121,0.0989,112.1715,1.445452809,207.5824585
0.0193,0.1894,114.7446,0.457708478,146.9927979
0.0058,0.0208,111.6376,0.576674163,200.7257996
0.0083,0.0349,119.1993,0.99232626,340.3635864
0.0093,0.0487,112.1227,0.223435476,155.0683289
0.0179,0.1821,133.883,0.266236514,174.5027466
0.0335,0.5762,115.6822,0.578707337,46.28266907
0.0053,0.0241,136.7228,0.535575449,192.5235138
0.0495,1.3689,128.1837,0.669223785,70.75308228
0.0208,0.2838,114.8823,1.642138004,198.8264618
0.0238,0.2907,116.2291,0.452142596,87.05496216
0.014,0.0975,112.5365,0.50751853,78.80549622
0.0015,0.0018,168.7135,0.202161625,192.1506195
0.0248,0.3541,111.1505,1.514547467,195.0934296
0.0092,0.0545,118.72,0.544486105,237.7644653
0.0199,0.2212,133.388,0.554598927,194.8777771
0.0036,0.0099,116.9519,0.599937856,275.3795166
0.0068,0.0344,150.4263,0.391931772,64.4552002
0.0067,0.0243,119.2483,0.856065691,351.7319031
0.0075,0.0861,181.7676,0.294290632,69.84819031
0.0044,0.0112,125.2756,0.473742247,3.078903198
0.0282,0.4066,112.0913,0.78301394,71.14820862
0.0026,0.0062,113.6824,0.123837501,179.7009583
0.0161,0.1586,120.3358,0.410547882,136.8723755
0.0048,0.0195,148.3797,0.888259828,290.677124
0.0148,0.1163,103.7717,0.759258628,220.2331696
0.0063,0.0367,197.8204,0.136933595,186.8045959
0.038,0.8129,114.8318,1.956269979,163.0216675
0.0224,0.2932,112.2279,0.480472863,197.8501587
0.0154,0.13,121.8446,0.571449578,42.24475098
0.0021,0.0038,116.388,0.231200695,45.3396759
